model,strategy,warm_start,role,dataset,iteration,accuracy_mean,accuracy_sem,n_seeds
deep_gp_expr,entropy_batch,warm,baseline,mcmc,93,0.843534,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,94,0.844496,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,95,0.846032,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,96,0.846718,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,97,0.842296,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,98,0.848138,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,99,0.844652,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,100,0.842478,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,101,0.838844,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,102,0.849304,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,103,0.846674,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,104,0.843594,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,105,0.845432,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,106,0.842024,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,107,0.849224,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,108,0.848688,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,109,0.845300,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,110,0.849206,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,111,0.844564,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,112,0.843214,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,113,0.846090,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,114,0.846320,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,115,0.839304,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,116,0.848932,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,117,0.848532,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,118,0.846226,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,119,0.846198,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,120,0.847332,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,121,0.844754,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,122,0.846290,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,123,0.845160,,1
deep_gp_expr,entropy_batch,warm,baseline,mcmc,124,0.844806,,1
deep_gp_expr,entropy_batch,warm,baseline,train,1,0.843000,0.001192,5
deep_gp_expr,entropy_batch,warm,baseline,train,2,0.844533,0.002216,5
deep_gp_expr,entropy_batch,warm,baseline,train,3,0.846233,0.002820,5
deep_gp_expr,entropy_batch,warm,baseline,train,4,0.846433,0.002527,5
deep_gp_expr,entropy_batch,warm,baseline,train,5,0.849121,0.002206,5
deep_gp_expr,entropy_batch,warm,baseline,train,6,0.849751,0.003276,5
deep_gp_expr,entropy_batch,warm,baseline,train,7,0.849911,0.004100,5
deep_gp_expr,entropy_batch,warm,baseline,train,8,0.851476,0.003056,5
deep_gp_expr,entropy_batch,warm,baseline,train,9,0.852067,0.002496,5
deep_gp_expr,entropy_batch,warm,baseline,train,10,0.851835,0.003726,5
deep_gp_expr,entropy_batch,warm,baseline,train,11,0.853144,0.003197,5
deep_gp_expr,entropy_batch,warm,baseline,train,12,0.856655,0.002590,5
deep_gp_expr,entropy_batch,warm,baseline,train,13,0.858365,0.002036,5
deep_gp_expr,entropy_batch,warm,baseline,train,14,0.859467,0.002323,5
deep_gp_expr,entropy_batch,warm,baseline,train,15,0.860886,0.002681,5
deep_gp_expr,entropy_batch,warm,baseline,train,16,0.860090,0.003104,5
deep_gp_expr,entropy_batch,warm,baseline,train,17,0.859566,0.002837,5
deep_gp_expr,entropy_batch,warm,baseline,train,18,0.859926,0.003045,5
deep_gp_expr,entropy_batch,warm,baseline,train,19,0.860331,0.002787,5
deep_gp_expr,entropy_batch,warm,baseline,train,20,0.859625,0.002537,5
deep_gp_expr,entropy_batch,warm,baseline,train,21,0.864954,0.004488,5
deep_gp_expr,entropy_batch,warm,baseline,train,22,0.864939,0.004501,5
deep_gp_expr,entropy_batch,warm,baseline,train,23,0.864171,0.004846,5
deep_gp_expr,entropy_batch,warm,baseline,train,24,0.865066,0.004558,5
deep_gp_expr,entropy_batch,warm,baseline,train,25,0.865319,0.004377,5
deep_gp_expr,entropy_batch,warm,baseline,train,26,0.866848,0.004735,5
deep_gp_expr,entropy_batch,warm,baseline,train,27,0.866778,0.004517,5
deep_gp_expr,entropy_batch,warm,baseline,train,28,0.866381,0.004111,5
deep_gp_expr,entropy_batch,warm,baseline,train,29,0.865557,0.004793,5
deep_gp_expr,entropy_batch,warm,baseline,train,30,0.865898,0.004554,5
deep_gp_expr,entropy_batch,warm,baseline,train,31,0.866003,0.004622,5
deep_gp_expr,entropy_batch,warm,baseline,train,32,0.866456,0.004405,5
deep_gp_expr,entropy_batch,warm,baseline,train,33,0.866518,0.003909,5
deep_gp_expr,entropy_batch,warm,baseline,train,34,0.866748,0.003949,5
deep_gp_expr,entropy_batch,warm,baseline,train,35,0.865916,0.004077,5
deep_gp_expr,entropy_batch,warm,baseline,train,36,0.866240,0.004299,5
deep_gp_expr,entropy_batch,warm,baseline,train,37,0.865977,0.004149,5
deep_gp_expr,entropy_batch,warm,baseline,train,38,0.867075,0.004011,5
deep_gp_expr,entropy_batch,warm,baseline,train,39,0.867257,0.003589,5
deep_gp_expr,entropy_batch,warm,baseline,train,40,0.869204,0.003624,5
deep_gp_expr,entropy_batch,warm,baseline,train,41,0.879164,,1
deep_gp_expr,entropy_batch,warm,baseline,train,42,0.880513,,1
deep_gp_expr,entropy_batch,warm,baseline,train,43,0.881736,,1
deep_gp_expr,entropy_batch,warm,baseline,train,44,0.880005,,1
deep_gp_expr,entropy_batch,warm,baseline,train,45,0.880647,,1
deep_gp_expr,entropy_batch,warm,baseline,train,46,0.880666,,1
deep_gp_expr,entropy_batch,warm,baseline,train,47,0.880999,,1
deep_gp_expr,entropy_batch,warm,baseline,train,48,0.881479,,1
deep_gp_expr,entropy_batch,warm,baseline,train,49,0.880785,,1
deep_gp_expr,entropy_batch,warm,baseline,train,50,0.881556,,1
deep_gp_expr,entropy_batch,warm,baseline,train,51,0.881680,,1
deep_gp_expr,entropy_batch,warm,baseline,train,52,0.881272,,1
deep_gp_expr,entropy_batch,warm,baseline,train,53,0.882224,,1
deep_gp_expr,entropy_batch,warm,baseline,train,54,0.884122,,1
deep_gp_expr,entropy_batch,warm,baseline,train,55,0.882761,,1
deep_gp_expr,entropy_batch,warm,baseline,train,56,0.883924,,1
deep_gp_expr,entropy_batch,warm,baseline,train,57,0.884106,,1
deep_gp_expr,entropy_batch,warm,baseline,train,58,0.884901,,1
deep_gp_expr,entropy_batch,warm,baseline,train,59,0.884936,,1
deep_gp_expr,entropy_batch,warm,baseline,train,60,0.885606,,1
deep_gp_expr,entropy_batch,warm,baseline,train,61,0.888663,,1
deep_gp_expr,entropy_batch,warm,baseline,train,62,0.885830,,1
deep_gp_expr,entropy_batch,warm,baseline,train,63,0.889216,,1
deep_gp_expr,entropy_batch,warm,baseline,train,64,0.888632,,1
deep_gp_expr,entropy_batch,warm,baseline,train,65,0.887705,,1
deep_gp_expr,entropy_batch,warm,baseline,train,66,0.890110,,1
deep_gp_expr,entropy_batch,warm,baseline,train,67,0.889702,,1
deep_gp_expr,entropy_batch,warm,baseline,train,68,0.889845,,1
deep_gp_expr,entropy_batch,warm,baseline,train,69,0.888624,,1
deep_gp_expr,entropy_batch,warm,baseline,train,70,0.889099,,1
deep_gp_expr,entropy_batch,warm,baseline,train,71,0.889096,,1
deep_gp_expr,entropy_batch,warm,baseline,train,72,0.889318,,1
deep_gp_expr,entropy_batch,warm,baseline,train,73,0.887527,,1
deep_gp_expr,entropy_batch,warm,baseline,train,74,0.889005,,1
deep_gp_expr,entropy_batch,warm,baseline,train,75,0.887517,,1
deep_gp_expr,entropy_batch,warm,baseline,train,76,0.888976,,1
deep_gp_expr,entropy_batch,warm,baseline,train,77,0.888034,,1
deep_gp_expr,entropy_batch,warm,baseline,train,78,0.886976,,1
deep_gp_expr,entropy_batch,warm,baseline,train,79,0.889515,,1
deep_gp_expr,entropy_batch,warm,baseline,train,80,0.889215,,1
deep_gp_expr,entropy_batch,warm,baseline,train,81,0.887055,,1
deep_gp_expr,entropy_batch,warm,baseline,train,82,0.889463,,1
deep_gp_expr,entropy_batch,warm,baseline,train,83,0.888288,,1
deep_gp_expr,entropy_batch,warm,baseline,train,84,0.888038,,1
deep_gp_expr,entropy_batch,warm,baseline,train,85,0.887230,,1
deep_gp_expr,entropy_batch,warm,baseline,train,86,0.886847,,1
deep_gp_expr,entropy_batch,warm,baseline,train,87,0.886723,,1
deep_gp_expr,entropy_batch,warm,baseline,train,88,0.888013,,1
deep_gp_expr,entropy_batch,warm,baseline,train,89,0.887579,,1
deep_gp_expr,entropy_batch,warm,baseline,train,90,0.887864,,1
deep_gp_expr,entropy_batch,warm,baseline,train,91,0.888217,,1
deep_gp_expr,entropy_batch,warm,baseline,train,92,0.888024,,1
deep_gp_expr,entropy_batch,warm,baseline,train,93,0.886411,,1
deep_gp_expr,entropy_batch,warm,baseline,train,94,0.886734,,1
deep_gp_expr,entropy_batch,warm,baseline,train,95,0.887277,,1
deep_gp_expr,entropy_batch,warm,baseline,train,96,0.886438,,1
deep_gp_expr,entropy_batch,warm,baseline,train,97,0.888860,,1
deep_gp_expr,entropy_batch,warm,baseline,train,98,0.888999,,1
deep_gp_expr,entropy_batch,warm,baseline,train,99,0.888783,,1
deep_gp_expr,entropy_batch,warm,baseline,train,100,0.888210,,1
deep_gp_expr,entropy_batch,warm,baseline,train,101,0.886070,,1
deep_gp_expr,entropy_batch,warm,baseline,train,102,0.887339,,1
deep_gp_expr,entropy_batch,warm,baseline,train,103,0.888786,,1
deep_gp_expr,entropy_batch,warm,baseline,train,104,0.887464,,1
deep_gp_expr,entropy_batch,warm,baseline,train,105,0.888704,,1
deep_gp_expr,entropy_batch,warm,baseline,train,106,0.888424,,1
deep_gp_expr,entropy_batch,warm,baseline,train,107,0.887701,,1
deep_gp_expr,entropy_batch,warm,baseline,train,108,0.888392,,1
deep_gp_expr,entropy_batch,warm,baseline,train,109,0.889546,,1
deep_gp_expr,entropy_batch,warm,baseline,train,110,0.888620,,1
deep_gp_expr,entropy_batch,warm,baseline,train,111,0.888309,,1
deep_gp_expr,entropy_batch,warm,baseline,train,112,0.887494,,1
deep_gp_expr,entropy_batch,warm,baseline,train,113,0.889216,,1
deep_gp_expr,entropy_batch,warm,baseline,train,114,0.887842,,1
deep_gp_expr,entropy_batch,warm,baseline,train,115,0.885267,,1
deep_gp_expr,entropy_batch,warm,baseline,train,116,0.888681,,1
deep_gp_expr,entropy_batch,warm,baseline,train,117,0.888710,,1
deep_gp_expr,entropy_batch,warm,baseline,train,118,0.888075,,1
deep_gp_expr,entropy_batch,warm,baseline,train,119,0.889339,,1
deep_gp_expr,entropy_batch,warm,baseline,train,120,0.887536,,1
deep_gp_expr,entropy_batch,warm,baseline,train,121,0.889570,,1
deep_gp_expr,entropy_batch,warm,baseline,train,122,0.887702,,1
deep_gp_expr,entropy_batch,warm,baseline,train,123,0.885668,,1
deep_gp_expr,entropy_batch,warm,baseline,train,124,0.887305,,1
deep_gp_expr,entropy_batch,warm,baseline,val,1,0.812000,0.006586,5
deep_gp_expr,entropy_batch,warm,baseline,val,2,0.828095,0.006356,5
deep_gp_expr,entropy_batch,warm,baseline,val,3,0.813834,0.002194,5
deep_gp_expr,entropy_batch,warm,baseline,val,4,0.827741,0.002875,5
deep_gp_expr,entropy_batch,warm,baseline,val,5,0.836358,0.006683,5
deep_gp_expr,entropy_batch,warm,baseline,val,6,0.834517,0.006230,5
deep_gp_expr,entropy_batch,warm,baseline,val,7,0.836656,0.003972,5
deep_gp_expr,entropy_batch,warm,baseline,val,8,0.835454,0.004141,5
deep_gp_expr,entropy_batch,warm,baseline,val,9,0.831835,0.002424,5
deep_gp_expr,entropy_batch,warm,baseline,val,10,0.835550,0.005052,5
deep_gp_expr,entropy_batch,warm,baseline,val,11,0.849312,0.003607,5
deep_gp_expr,entropy_batch,warm,baseline,val,12,0.850547,0.005831,5
deep_gp_expr,entropy_batch,warm,baseline,val,13,0.850509,0.003165,5
deep_gp_expr,entropy_batch,warm,baseline,val,14,0.845322,0.002506,5
deep_gp_expr,entropy_batch,warm,baseline,val,15,0.846561,0.002987,5
deep_gp_expr,entropy_batch,warm,baseline,val,16,0.848822,0.002935,5
deep_gp_expr,entropy_batch,warm,baseline,val,17,0.849096,0.004037,5
deep_gp_expr,entropy_batch,warm,baseline,val,18,0.854886,0.002265,5
deep_gp_expr,entropy_batch,warm,baseline,val,19,0.855116,0.003249,5
deep_gp_expr,entropy_batch,warm,baseline,val,20,0.857080,0.002460,5
deep_gp_expr,entropy_batch,warm,baseline,val,21,0.860644,0.004568,5
deep_gp_expr,entropy_batch,warm,baseline,val,22,0.864000,0.005619,5
deep_gp_expr,entropy_batch,warm,baseline,val,23,0.861233,0.003922,5
deep_gp_expr,entropy_batch,warm,baseline,val,24,0.860840,0.004985,5
deep_gp_expr,entropy_batch,warm,baseline,val,25,0.861321,0.004158,5
deep_gp_expr,entropy_batch,warm,baseline,val,26,0.858106,0.003464,5
deep_gp_expr,entropy_batch,warm,baseline,val,27,0.857407,0.003960,5
deep_gp_expr,entropy_batch,warm,baseline,val,28,0.857553,0.004037,5
deep_gp_expr,entropy_batch,warm,baseline,val,29,0.855871,0.005602,5
deep_gp_expr,entropy_batch,warm,baseline,val,30,0.854391,0.003571,5
deep_gp_expr,entropy_batch,warm,baseline,val,31,0.857833,0.002968,5
deep_gp_expr,entropy_batch,warm,baseline,val,32,0.852665,0.003850,5
deep_gp_expr,entropy_batch,warm,baseline,val,33,0.857422,0.003645,5
deep_gp_expr,entropy_batch,warm,baseline,val,34,0.858588,0.004359,5
deep_gp_expr,entropy_batch,warm,baseline,val,35,0.859236,0.004827,5
deep_gp_expr,entropy_batch,warm,baseline,val,36,0.860953,0.004936,5
deep_gp_expr,entropy_batch,warm,baseline,val,37,0.858214,0.005953,5
deep_gp_expr,entropy_batch,warm,baseline,val,38,0.860409,0.006110,5
deep_gp_expr,entropy_batch,warm,baseline,val,39,0.859142,0.006551,5
deep_gp_expr,entropy_batch,warm,baseline,val,40,0.860398,0.006481,5
deep_gp_expr,entropy_batch,warm,baseline,val,41,0.877127,,1
deep_gp_expr,entropy_batch,warm,baseline,val,42,0.878171,,1
deep_gp_expr,entropy_batch,warm,baseline,val,43,0.873804,,1
deep_gp_expr,entropy_batch,warm,baseline,val,44,0.873165,,1
deep_gp_expr,entropy_batch,warm,baseline,val,45,0.876893,,1
deep_gp_expr,entropy_batch,warm,baseline,val,46,0.877586,,1
deep_gp_expr,entropy_batch,warm,baseline,val,47,0.877595,,1
deep_gp_expr,entropy_batch,warm,baseline,val,48,0.879831,,1
deep_gp_expr,entropy_batch,warm,baseline,val,49,0.879429,,1
deep_gp_expr,entropy_batch,warm,baseline,val,50,0.878336,,1
deep_gp_expr,entropy_batch,warm,baseline,val,51,0.873055,,1
deep_gp_expr,entropy_batch,warm,baseline,val,52,0.879484,,1
deep_gp_expr,entropy_batch,warm,baseline,val,53,0.882340,,1
deep_gp_expr,entropy_batch,warm,baseline,val,54,0.881109,,1
deep_gp_expr,entropy_batch,warm,baseline,val,55,0.881324,,1
deep_gp_expr,entropy_batch,warm,baseline,val,56,0.880049,,1
deep_gp_expr,entropy_batch,warm,baseline,val,57,0.881284,,1
deep_gp_expr,entropy_batch,warm,baseline,val,58,0.880223,,1
deep_gp_expr,entropy_batch,warm,baseline,val,59,0.884095,,1
deep_gp_expr,entropy_batch,warm,baseline,val,60,0.880510,,1
deep_gp_expr,entropy_batch,warm,baseline,val,61,0.881546,,1
deep_gp_expr,entropy_batch,warm,baseline,val,62,0.878685,,1
deep_gp_expr,entropy_batch,warm,baseline,val,63,0.883932,,1
deep_gp_expr,entropy_batch,warm,baseline,val,64,0.879430,,1
deep_gp_expr,entropy_batch,warm,baseline,val,65,0.877614,,1
deep_gp_expr,entropy_batch,warm,baseline,val,66,0.878443,,1
deep_gp_expr,entropy_batch,warm,baseline,val,67,0.875110,,1
deep_gp_expr,entropy_batch,warm,baseline,val,68,0.874372,,1
deep_gp_expr,entropy_batch,warm,baseline,val,69,0.874914,,1
deep_gp_expr,entropy_batch,warm,baseline,val,70,0.873563,,1
deep_gp_expr,entropy_batch,warm,baseline,val,71,0.876232,,1
deep_gp_expr,entropy_batch,warm,baseline,val,72,0.876425,,1
deep_gp_expr,entropy_batch,warm,baseline,val,73,0.877778,,1
deep_gp_expr,entropy_batch,warm,baseline,val,74,0.880349,,1
deep_gp_expr,entropy_batch,warm,baseline,val,75,0.882090,,1
deep_gp_expr,entropy_batch,warm,baseline,val,76,0.878500,,1
deep_gp_expr,entropy_batch,warm,baseline,val,77,0.878537,,1
deep_gp_expr,entropy_batch,warm,baseline,val,78,0.879814,,1
deep_gp_expr,entropy_batch,warm,baseline,val,79,0.883696,,1
deep_gp_expr,entropy_batch,warm,baseline,val,80,0.881328,,1
deep_gp_expr,entropy_batch,warm,baseline,val,81,0.878974,,1
deep_gp_expr,entropy_batch,warm,baseline,val,82,0.879566,,1
deep_gp_expr,entropy_batch,warm,baseline,val,83,0.882111,,1
deep_gp_expr,entropy_batch,warm,baseline,val,84,0.880564,,1
deep_gp_expr,entropy_batch,warm,baseline,val,85,0.882370,,1
deep_gp_expr,entropy_batch,warm,baseline,val,86,0.884923,,1
deep_gp_expr,entropy_batch,warm,baseline,val,87,0.881804,,1
deep_gp_expr,entropy_batch,warm,baseline,val,88,0.880859,,1
deep_gp_expr,entropy_batch,warm,baseline,val,89,0.884482,,1
deep_gp_expr,entropy_batch,warm,baseline,val,90,0.883554,,1
deep_gp_expr,entropy_batch,warm,baseline,val,91,0.882811,,1
deep_gp_expr,entropy_batch,warm,baseline,val,92,0.883812,,1
deep_gp_expr,entropy_batch,warm,baseline,val,93,0.878426,,1
deep_gp_expr,entropy_batch,warm,baseline,val,94,0.881044,,1
deep_gp_expr,entropy_batch,warm,baseline,val,95,0.879160,,1
deep_gp_expr,entropy_batch,warm,baseline,val,96,0.876506,,1
deep_gp_expr,entropy_batch,warm,baseline,val,97,0.882498,,1
deep_gp_expr,entropy_batch,warm,baseline,val,98,0.880489,,1
deep_gp_expr,entropy_batch,warm,baseline,val,99,0.880843,,1
deep_gp_expr,entropy_batch,warm,baseline,val,100,0.879498,,1
deep_gp_expr,entropy_batch,warm,baseline,val,101,0.879794,,1
deep_gp_expr,entropy_batch,warm,baseline,val,102,0.883454,,1
deep_gp_expr,entropy_batch,warm,baseline,val,103,0.885559,,1
deep_gp_expr,entropy_batch,warm,baseline,val,104,0.882129,,1
deep_gp_expr,entropy_batch,warm,baseline,val,105,0.885826,,1
deep_gp_expr,entropy_batch,warm,baseline,val,106,0.885351,,1
deep_gp_expr,entropy_batch,warm,baseline,val,107,0.887740,,1
deep_gp_expr,entropy_batch,warm,baseline,val,108,0.887020,,1
deep_gp_expr,entropy_batch,warm,baseline,val,109,0.887007,,1
deep_gp_expr,entropy_batch,warm,baseline,val,110,0.887138,,1
deep_gp_expr,entropy_batch,warm,baseline,val,111,0.884234,,1
deep_gp_expr,entropy_batch,warm,baseline,val,112,0.886688,,1
deep_gp_expr,entropy_batch,warm,baseline,val,113,0.885770,,1
deep_gp_expr,entropy_batch,warm,baseline,val,114,0.884725,,1
deep_gp_expr,entropy_batch,warm,baseline,val,115,0.881492,,1
deep_gp_expr,entropy_batch,warm,baseline,val,116,0.887289,,1
deep_gp_expr,entropy_batch,warm,baseline,val,117,0.885899,,1
deep_gp_expr,entropy_batch,warm,baseline,val,118,0.885724,,1
deep_gp_expr,entropy_batch,warm,baseline,val,119,0.886809,,1
deep_gp_expr,entropy_batch,warm,baseline,val,120,0.887030,,1
deep_gp_expr,entropy_batch,warm,baseline,val,121,0.888659,,1
deep_gp_expr,entropy_batch,warm,baseline,val,122,0.887773,,1
deep_gp_expr,entropy_batch,warm,baseline,val,123,0.887598,,1
deep_gp_expr,entropy_batch,warm,baseline,val,124,0.883274,,1
dnn_expr,entropy_batch,cold,al,static_random,1,0.761298,0.004141,5
dnn_expr,entropy_batch,cold,al,static_random,2,0.771006,0.005596,5
dnn_expr,entropy_batch,cold,al,static_random,3,0.784816,0.006200,5
dnn_expr,entropy_batch,cold,al,static_random,4,0.789744,0.005986,5
dnn_expr,entropy_batch,cold,al,static_random,5,0.801736,0.004670,5
dnn_expr,entropy_batch,cold,al,static_random,6,0.798274,0.005937,5
dnn_expr,entropy_batch,cold,al,static_random,7,0.801872,0.004878,5
dnn_expr,entropy_batch,cold,al,static_random,8,0.806750,0.004884,5
dnn_expr,entropy_batch,cold,al,static_random,9,0.808644,0.002992,5
dnn_expr,entropy_batch,cold,al,static_random,10,0.813810,0.004752,5
dnn_expr,entropy_batch,cold,al,static_random,11,0.816582,0.005316,5
dnn_expr,entropy_batch,cold,al,static_random,12,0.817414,0.003756,5
dnn_expr,entropy_batch,cold,al,static_random,13,0.822064,0.006240,5
dnn_expr,entropy_batch,cold,al,static_random,14,0.823058,0.005019,5
dnn_expr,entropy_batch,cold,al,static_random,15,0.820194,0.003787,5
dnn_expr,entropy_batch,cold,al,static_random,16,0.828156,0.002804,5
dnn_expr,entropy_batch,cold,al,static_random,17,0.830762,0.001751,5
dnn_expr,entropy_batch,cold,al,static_random,18,0.832936,0.002791,5
dnn_expr,entropy_batch,cold,al,static_random,19,0.836648,0.003683,5
dnn_expr,entropy_batch,cold,al,static_random,20,0.839790,0.004975,5
dnn_expr,entropy_batch,cold,al,static_random,21,0.837732,0.001525,5
dnn_expr,entropy_batch,cold,al,static_random,22,0.843274,0.002001,5
dnn_expr,entropy_batch,cold,al,static_random,23,0.840428,0.005907,5
dnn_expr,entropy_batch,cold,al,static_random,24,0.841818,0.005009,5
dnn_expr,entropy_batch,cold,al,static_random,25,0.843228,0.003348,5
dnn_expr,entropy_batch,cold,al,static_random,26,0.847518,0.004475,5
dnn_expr,entropy_batch,cold,al,static_random,27,0.848394,0.005199,5
dnn_expr,entropy_batch,cold,al,static_random,28,0.843998,0.004866,5
dnn_expr,entropy_batch,cold,al,static_random,29,0.846602,0.002870,5
dnn_expr,entropy_batch,cold,al,static_random,30,0.851506,0.004009,5
dnn_expr,entropy_batch,cold,al,static_random,31,0.854314,0.004760,5
dnn_expr,entropy_batch,cold,al,static_random,32,0.847036,0.002082,5
dnn_expr,entropy_batch,cold,al,static_random,33,0.848176,0.002462,5
dnn_expr,entropy_batch,cold,al,static_random,34,0.850096,0.005486,5
dnn_expr,entropy_batch,cold,al,static_random,35,0.850302,0.003076,5
dnn_expr,entropy_batch,cold,al,static_random,36,0.845258,0.004598,5
dnn_expr,entropy_batch,cold,al,static_random,37,0.850642,0.004957,5
dnn_expr,entropy_batch,cold,al,static_random,38,0.850920,0.003286,5
dnn_expr,entropy_batch,cold,al,static_random,39,0.846174,0.003714,5
dnn_expr,entropy_batch,cold,al,static_random,40,0.855106,0.005916,5
dnn_expr,entropy_batch,cold,al,static_random,41,0.857640,,1
dnn_expr,entropy_batch,cold,al,static_random,42,0.859710,,1
dnn_expr,entropy_batch,cold,al,static_random,43,0.853670,,1
dnn_expr,entropy_batch,cold,al,static_random,44,0.858010,,1
dnn_expr,entropy_batch,cold,al,static_random,45,0.844420,,1
dnn_expr,entropy_batch,cold,al,static_random,46,0.865080,,1
dnn_expr,entropy_batch,cold,al,static_random,47,0.849040,,1
dnn_expr,entropy_batch,cold,al,static_random,48,0.852970,,1
dnn_expr,entropy_batch,cold,al,static_random,49,0.857760,,1
dnn_expr,entropy_batch,cold,al,static_random,50,0.868750,,1
dnn_expr,entropy_batch,cold,al,static_random,51,0.854500,,1
dnn_expr,entropy_batch,cold,al,static_random,52,0.844210,,1
dnn_expr,entropy_batch,cold,al,static_random,53,0.852480,,1
dnn_expr,entropy_batch,cold,al,static_random,54,0.862370,,1
dnn_expr,entropy_batch,cold,al,static_random,55,0.851620,,1
dnn_expr,entropy_batch,cold,al,static_random,56,0.858450,,1
dnn_expr,entropy_batch,cold,al,static_random,57,0.860580,,1
dnn_expr,entropy_batch,cold,al,static_random,58,0.841610,,1
dnn_expr,entropy_batch,cold,al,static_random,59,0.857770,,1
dnn_expr,entropy_batch,cold,al,static_random,60,0.854810,,1
dnn_expr,entropy_batch,cold,al,static_random,61,0.857050,,1
dnn_expr,entropy_batch,cold,al,static_random,62,0.854820,,1
dnn_expr,entropy_batch,cold,al,static_random,63,0.866800,,1
dnn_expr,entropy_batch,cold,al,static_random,64,0.873520,,1
dnn_expr,entropy_batch,cold,al,static_random,65,0.867560,,1
dnn_expr,entropy_batch,cold,al,static_random,66,0.854180,,1
dnn_expr,entropy_batch,cold,al,static_random,67,0.855910,,1
dnn_expr,entropy_batch,cold,al,static_random,68,0.873850,,1
dnn_expr,entropy_batch,cold,al,static_random,69,0.877380,,1
dnn_expr,entropy_batch,cold,al,static_random,70,0.862750,,1
dnn_expr,entropy_batch,cold,al,static_random,71,0.870260,,1
dnn_expr,entropy_batch,cold,al,static_random,72,0.869980,,1
dnn_expr,entropy_batch,cold,al,static_random,73,0.859230,,1
dnn_expr,entropy_batch,cold,al,static_random,74,0.868230,,1
dnn_expr,entropy_batch,cold,al,static_random,75,0.844080,,1
dnn_expr,entropy_batch,cold,al,static_random,76,0.853990,,1
dnn_expr,entropy_batch,cold,al,static_random,77,0.855860,,1
dnn_expr,entropy_batch,cold,al,static_random,78,0.857960,,1
dnn_expr,entropy_batch,cold,al,static_random,79,0.844700,,1
dnn_expr,entropy_batch,cold,al,static_random,80,0.866840,,1
dnn_expr,entropy_batch,cold,al,static_random,81,0.858110,,1
dnn_expr,entropy_batch,cold,al,static_random,82,0.881700,,1
dnn_expr,entropy_batch,cold,al,static_random,83,0.845650,,1
dnn_expr,entropy_batch,cold,al,static_random,84,0.850400,,1
dnn_expr,entropy_batch,cold,al,static_random,85,0.866350,,1
dnn_expr,entropy_batch,cold,al,static_random,86,0.870010,,1
dnn_expr,entropy_batch,cold,al,static_random,87,0.877300,,1
dnn_expr,entropy_batch,cold,al,static_random,88,0.863310,,1
dnn_expr,entropy_batch,cold,al,static_random,89,0.860330,,1
dnn_expr,entropy_batch,cold,al,static_random,90,0.854540,,1
dnn_expr,entropy_batch,cold,al,static_random,91,0.863440,,1
dnn_expr,entropy_batch,cold,al,static_random,92,0.878610,,1
dnn_expr,entropy_batch,cold,al,static_random,93,0.872710,,1
dnn_expr,entropy_batch,cold,al,static_random,94,0.866750,,1
dnn_expr,entropy_batch,cold,al,static_random,95,0.872230,,1
dnn_expr,entropy_batch,cold,al,static_random,96,0.850690,,1
dnn_expr,entropy_batch,cold,al,static_random,97,0.859810,,1
dnn_expr,entropy_batch,cold,al,static_random,98,0.869480,,1
dnn_expr,entropy_batch,cold,al,static_random,99,0.861970,,1
dnn_expr,entropy_batch,cold,al,static_random,100,0.880030,,1
dnn_expr,entropy_batch,cold,al,static_random,101,0.866930,,1
dnn_expr,entropy_batch,cold,al,static_random,102,0.856120,,1
dnn_expr,entropy_batch,cold,al,static_random,103,0.870990,,1
dnn_expr,entropy_batch,cold,al,static_random,104,0.874700,,1
dnn_expr,entropy_batch,cold,al,static_random,105,0.852650,,1
dnn_expr,entropy_batch,cold,al,static_random,106,0.865380,,1
dnn_expr,entropy_batch,cold,al,static_random,107,0.869270,,1
dnn_expr,entropy_batch,cold,al,static_random,108,0.869390,,1
